,lat,long,cluster_coordinates
4233460,34.040376,-118.254511,0
4234557,34.103871,-118.329021,2
4234852,34.101207,-118.332413,2
4235677,34.041476,-118.248879,0
4236307,34.04305,-118.262185,0
4237053,34.034088,-118.254042,0
4237442,34.062496,-118.445753,1
4239136,34.034938,-118.257777,0
4239703,34.037199,-118.25342,0
4240580,34.097887,-118.332779,2
4241480,34.104438,-118.329806,2
4241703,34.061806,-118.442983,1
4242458,34.103874,-118.328598,2
4243005,34.039862,-118.253008,0
4244236,33.987328,-118.47298,3
4244968,34.042606,-118.253975,0
4245597,34.063768,-118.44578,1
4246002,34.032192,-118.252533,0
4246717,34.037388,-118.252953,0
4249918,34.09985,-118.327826,2
4251835,34.057423,-118.254269,0
4252776,34.035695,-118.253364,0
4253333,34.063002,-118.240795,0
4253981,34.044858,-118.256525,0
4255596,34.095692,-118.326769,2
4256688,34.103865,-118.330835,2
4257110,34.039948,-118.255156,0
4258006,34.037453,-118.257812,0
4258678,34.059776,-118.237521,0
4259484,34.100132,-118.332544,2
4260125,34.06378,-118.443709,1
4260703,34.033755,-118.251225,0
4261755,34.096643,-118.326532,2
4263084,34.042639,-118.260295,0
4265645,34.057921,-118.242248,0
4266399,34.036614,-118.256987,0
4266934,34.043365,-118.261893,0
4267572,34.032588,-118.251235,0
4268827,34.034361,-118.250615,0
4270043,34.033813,-118.25362,0
4270710,34.060868,-118.445085,1
4271623,34.097497,-118.340548,2
4272366,34.099718,-118.329194,2
4274208,34.035403,-118.251147,0
4275817,34.097474,-118.341495,2
4277182,34.039287,-118.2514,0
4277805,33.981495,-118.463019,3
4278594,34.097601,-118.341497,2
4279901,34.062075,-118.448158,1
4281645,34.036227,-118.254274,0
4282655,33.982078,-118.461655,3
4283082,34.047911,-118.242406,0
4283283,34.046116,-118.242026,0
4284107,34.033061,-118.251897,0
4284988,34.06125,-118.236528,0
4285531,34.102158,-118.343258,2
4286385,34.103867,-118.330665,2
4286812,34.035552,-118.258017,0
4287567,34.037578,-118.260661,0
4288300,34.03988,-118.25217,0
4289189,34.097871,-118.341066,2
4291267,34.042324,-118.257912,0
4292376,34.061906,-118.240091,0
4293433,34.04104,-118.261291,0
4294050,34.038906,-118.25326,0
4294523,34.09901,-118.328499,2
4295004,34.039045,-118.249973,0
4296463,34.058196,-118.248025,0
4297404,34.094961,-118.326767,2
4297910,34.05872,-118.252941,0
4298141,34.099186,-118.328584,2
4298574,34.099113,-118.328624,2
4299090,34.098294,-118.337618,2
4300713,34.103867,-118.330734,2
4301081,34.066445,-118.237805,0
4302187,34.039996,-118.255084,0
4303009,34.032698,-118.251456,0
4303581,34.046934,-118.253374,0
4304398,33.98281,-118.460952,3
4305635,34.043265,-118.261986,0
4307334,34.050457,-118.246653,0
4308142,34.039326,-118.252208,0
4308873,34.035746,-118.254832,0
4309248,34.039355,-118.265864,0
4309757,34.091939,-118.326511,2
4310153,34.037171,-118.256708,0
4311354,34.06753,-118.234897,0
4312065,34.060776,-118.441705,1
4312777,34.047988,-118.245104,0
4314500,34.097884,-118.333877,2
4315907,34.032382,-118.253294,0
4316884,34.10375,-118.327743,2
4317214,34.033005,-118.252072,0
4318083,34.061439,-118.441741,1
4318552,33.987349,-118.472946,3
4319332,34.034023,-118.250862,0
4320585,34.037295,-118.258984,0
4321458,34.034198,-118.254215,0
4321917,33.996416,-118.477276,3
4322653,34.039685,-118.250974,0
4323472,34.099546,-118.32241,2
4324488,33.984593,-118.470898,3
4324714,34.039938,-118.252299,0
4326741,34.035197,-118.255103,0
4327412,34.032764,-118.251592,0
4328435,34.039269,-118.253032,0
4329078,34.03771,-118.259141,0
4329686,34.099722,-118.328769,2
4332894,34.10153,-118.327564,2
4335346,34.040486,-118.264577,0
4335984,34.037065,-118.258626,0
4337390,34.036781,-118.255338,0
4337809,34.034425,-118.250569,0
4338637,34.03625,-118.254427,0
4339558,34.047493,-118.243036,0
4340819,34.061265,-118.445528,1
4341875,34.097877,-118.337827,2
4345039,34.034295,-118.250661,0
4346340,34.033573,-118.25557,0
4347175,34.098706,-118.328818,2
4347681,34.038124,-118.252437,0
4348274,34.061446,-118.237049,0
4348962,34.060148,-118.442473,1
4350404,34.061271,-118.441584,1
4351001,34.097883,-118.334731,2
4351910,34.033964,-118.254588,0
4352635,34.103154,-118.330985,2
4353754,33.989134,-118.471746,3
4354248,34.101448,-118.343964,2
4355226,34.045635,-118.238611,0
4362607,34.101447,-118.344037,2
4363517,34.096931,-118.331093,2
4363995,33.981955,-118.462294,3
4364588,34.039033,-118.254684,0
4365815,34.047411,-118.244033,0
4366768,34.039553,-118.263729,0
4367813,34.100204,-118.328074,2
4369407,34.038073,-118.255958,0
4370118,34.040865,-118.252181,0
4370345,34.036013,-118.257475,0
4371222,34.063742,-118.446774,1
4371809,34.097881,-118.33567,2
4373008,34.098839,-118.328766,2
4373488,33.987224,-118.472895,3
4373701,34.03803,-118.254432,0
4374966,34.09812,-118.323003,2
4376265,33.997117,-118.478566,3
4376801,34.099515,-118.336258,2
4377899,34.036435,-118.25277,0
4378618,34.043636,-118.257933,0
4379563,34.098404,-118.332393,2
4380071,34.032526,-118.251109,0
4380728,34.098229,-118.332391,2
4381441,34.099998,-118.332542,2
4381978,34.036905,-118.25541,0
4383137,34.046118,-118.240322,0
4383644,34.098302,-118.332529,2
4384366,34.061629,-118.443025,1
4385168,34.039593,-118.251074,0
4385879,34.062892,-118.239746,0
4387127,33.988695,-118.471677,3
4388362,33.981785,-118.462118,3
4388557,34.038978,-118.255301,0
4389172,33.981996,-118.461783,3
4389473,34.060719,-118.446761,1
4390586,33.989101,-118.472028,3
4391079,34.036739,-118.255544,0
4391880,34.035274,-118.255215,0
4392639,34.063537,-118.23905,0
4393887,34.034533,-118.255811,0
4394652,34.104998,-118.330395,2
4395573,34.046753,-118.243092,0
4397694,34.063306,-118.44549,1
4399030,34.038865,-118.251659,0
4399323,34.062515,-118.236531,0
4400452,34.033131,-118.25151,0
4401538,34.101529,-118.327924,2
4403893,34.037811,-118.254676,0
4404412,34.032219,-118.252911,0
4405227,34.037114,-118.256754,0
4405924,34.038845,-118.257857,0
4406909,34.046871,-118.244348,0
4407725,34.044706,-118.25629,0
4408625,34.100392,-118.344297,2
4409637,34.061397,-118.445525,1
4410658,34.046644,-118.239612,0
4412085,34.036247,-118.253861,0
4412784,34.039026,-118.264779,0
4414521,34.038946,-118.253215,0
4415310,34.040025,-118.263534,0
4416236,34.037936,-118.26279,0
4416783,34.039094,-118.255464,0
4417612,34.039846,-118.251538,0
4417964,34.101119,-118.331124,2
4418671,34.046665,-118.244979,0
4420299,34.037804,-118.259796,0
4420996,34.06044,-118.24999,0
4421892,34.049794,-118.246101,0
4423059,34.036172,-118.257515,0
4423749,34.098279,-118.332393,2
4424438,33.988546,-118.471562,3
4425100,34.097185,-118.322207,2
4425747,33.988483,-118.471515,3
4426421,34.062503,-118.44371,1
4427754,34.036962,-118.256877,0
4428682,34.036777,-118.252444,0
4429755,34.061457,-118.238864,0
4431108,34.035418,-118.255097,0
4431495,34.099336,-118.32656,2
4435205,34.037423,-118.252996,0
4435695,34.039313,-118.254458,0
4436370,34.06044,-118.442218,1
4437133,33.996387,-118.47733,3
4437804,33.989252,-118.471836,3
4438468,34.091809,-118.326513,2
4438969,34.038701,-118.266064,0
4439527,34.039088,-118.264915,0
4441018,34.036698,-118.258649,0
4441855,34.033193,-118.251466,0
4442697,34.100594,-118.325122,2
4444024,34.062616,-118.24099,0
4444889,34.039795,-118.252465,0
4445630,34.10109,-118.330951,2
4446399,33.984622,-118.470849,3
4446873,34.038997,-118.25206,0
4447215,34.102532,-118.328252,2
4447526,34.096896,-118.335349,2
4449321,34.039418,-118.251261,0
4449868,34.037647,-118.254819,0
4450547,34.038131,-118.255914,0
4451208,34.038537,-118.25221,0
4451773,34.035501,-118.25352,0
4452593,34.037225,-118.252508,0
4453475,34.097871,-118.34113,2
4455666,34.039129,-118.26186,0
4456387,34.063584,-118.239027,0
4457553,34.099198,-118.32679,2
4461112,34.038501,-118.252247,0
4461977,34.033814,-118.25488,0
4462986,34.060287,-118.25001,0
4463457,34.058971,-118.238229,0
4463901,34.046919,-118.244321,0
4464596,34.098612,-118.336255,2
4465744,34.045621,-118.2421,0
4466141,33.988399,-118.47224,3
4466545,34.040577,-118.263864,0
4467023,34.042679,-118.256473,0
4468429,34.101293,-118.328244,2
4471090,34.036486,-118.257733,0
4472196,34.097892,-118.328345,2
4474550,34.060477,-118.442171,1
4475352,34.035823,-118.256112,0
4476762,34.063759,-118.238941,0
4478267,34.061402,-118.238891,0
4479739,34.061578,-118.237968,0
4480322,34.037261,-118.252554,0
4481711,34.033682,-118.25551,0
4482277,34.048022,-118.242366,0
4483354,34.036692,-118.258048,0
4483449,34.101531,-118.32764,2
4486054,34.036852,-118.256966,0
4486772,34.061638,-118.236957,0
4487539,34.033539,-118.251383,0
4488588,34.037878,-118.262382,0
4488947,34.039533,-118.25194,0
4489212,34.102546,-118.326567,2
4490973,34.061877,-118.442965,1
4491616,34.038797,-118.256724,0
4492195,34.032659,-118.25138,0
4493450,34.038667,-118.25479,0
4493944,34.061199,-118.236538,0
4494589,34.100546,-118.328237,2
4496261,34.103251,-118.329654,2
4496942,34.03225,-118.25267,0
4498067,34.091389,-118.326508,2
4498647,34.101531,-118.327715,2
4501801,34.042151,-118.249777,0
4502430,34.037898,-118.251374,0
4503312,34.038551,-118.263568,0
4503985,34.04544,-118.245012,0
4505438,34.098231,-118.325055,2
4505848,34.065146,-118.240523,0
4507036,34.036478,-118.258567,0
4507591,34.098123,-118.32261,2
4510144,34.100075,-118.328072,2
4511620,34.035888,-118.259752,0
4512932,33.979938,-118.465545,3
4513754,34.034706,-118.25242,0
4514854,34.099703,-118.332683,2
4515301,33.980564,-118.462924,3
4515802,34.04165,-118.263489,0
4516384,34.035981,-118.253454,0
4516969,33.980302,-118.464446,3
4517693,34.036695,-118.255579,0
4518462,34.037951,-118.262508,0
4518888,34.036223,-118.257121,0
4519231,34.046038,-118.241904,0
4519844,34.038188,-118.255866,0
4520739,34.101831,-118.326806,2
4522798,34.038058,-118.257322,0
4524097,34.033025,-118.25159,0
4524996,34.103975,-118.330729,2
4525789,34.035995,-118.259003,0
4526576,34.037287,-118.255447,0
4527273,34.06048,-118.249915,0
4528488,34.039769,-118.252906,0
4529531,34.033636,-118.251143,0
4530423,34.097872,-118.340264,2
4534357,34.097653,-118.330934,2
4535101,34.033969,-118.253863,0
4535897,34.039148,-118.25248,0
4536468,33.979992,-118.464306,3
4537101,34.045381,-118.257342,0
4538084,34.037071,-118.256789,0
4538949,34.037206,-118.255324,0
4539666,34.034044,-118.253973,0
4540237,34.097887,-118.331957,2
4541076,34.033093,-118.251707,0
4542066,33.988839,-118.472005,3
4542556,34.039054,-118.252377,0
4543175,34.0626,-118.448368,1
4544020,34.098119,-118.323303,2
4545078,33.997318,-118.478767,3
4545821,34.042166,-118.25568,0
4546650,33.988462,-118.47256,3
4547133,34.037882,-118.259916,0
4547568,34.06167,-118.447878,1
4550353,34.045867,-118.240545,0
4550746,33.981657,-118.462316,3
4551021,34.047032,-118.244255,0
4551719,33.997168,-118.478617,3
4552178,34.04111,-118.260778,0
4552789,34.099727,-118.327912,2
4554269,34.038782,-118.254565,0
4555183,33.988986,-118.471936,3
4555694,34.047247,-118.23873,0
4557098,34.035329,-118.254998,0
4557671,34.037804,-118.254463,0
4558566,34.098262,-118.336252,2
4559514,34.104087,-118.328886,2
4559787,34.047021,-118.243557,0
4560662,34.095615,-118.326769,2
4561199,34.10124,-118.328082,2
4562793,34.04707,-118.243693,0
4563466,34.046588,-118.239618,0
4564386,34.09814,-118.319919,2
4564589,34.035481,-118.254876,0
4565726,34.034151,-118.254437,0
4566551,33.989143,-118.472061,3
4567023,34.06074,-118.238379,0
4567620,34.060905,-118.441658,1
4568202,34.037922,-118.253394,0
4569367,34.036183,-118.25431,0
4569998,34.037781,-118.257548,0
4571345,34.039352,-118.254234,0
4572144,34.060344,-118.250172,0
4572901,34.03908,-118.251621,0
4573494,34.033722,-118.254782,0
4574399,34.049376,-118.247697,0
4575120,34.065117,-118.240439,0
4575862,34.035241,-118.255069,0
4576648,34.097882,-118.334882,2
4577900,34.097529,-118.330934,2
4578556,33.981866,-118.461988,3
4578791,34.060797,-118.441894,1
4579257,33.981922,-118.462347,3
4579973,34.056161,-118.24926,0
4581159,34.046865,-118.242778,0
4581554,34.040971,-118.246632,0
4582669,34.041455,-118.250561,0
4583499,34.098593,-118.328661,2
4583887,34.037673,-118.257637,0
4584506,34.090827,-118.325603,2
4585509,34.099059,-118.328473,2
4585949,34.10387,-118.330371,2
4586272,33.989554,-118.472077,3
4586793,34.045378,-118.244834,0
4587393,34.062011,-118.239799,0
4588682,34.063707,-118.448543,1
4589400,34.036625,-118.252591,0
4590427,34.101888,-118.328248,2
4590789,34.042407,-118.25416,0
4591313,34.040331,-118.256388,0
4591711,34.097208,-118.323658,2
4592225,34.034441,-118.255713,0
4592860,34.036321,-118.251222,0
4593596,34.038611,-118.258387,0
4594071,34.097682,-118.342551,2
4594888,34.038233,-118.255828,0
4595825,34.037418,-118.258026,0
4596684,34.061325,-118.441573,1
4597055,34.062024,-118.240031,0
4597864,34.064678,-118.239214,0
4598476,34.037929,-118.256439,0
4599166,34.037186,-118.258024,0
4599543,34.047449,-118.239041,0
4600637,34.061895,-118.241352,0
4601036,34.103979,-118.330094,2
4601435,33.981721,-118.462922,3
4601896,34.039449,-118.255553,0
4602765,34.099186,-118.332398,2
4603144,34.098123,-118.322547,2
4605690,34.036386,-118.25282,0
4606543,34.096605,-118.33093,2
4606996,33.996422,-118.477871,3
4607825,34.039606,-118.253884,0
4609904,34.10153,-118.327773,2
4612938,33.988598,-118.472317,3
4613420,34.038484,-118.251754,0
4614523,34.04107,-118.261338,0
4615562,33.988279,-118.472144,3
4616229,34.038603,-118.254285,0
4617318,34.034527,-118.25013,0
4618187,34.040283,-118.253149,0
4620119,34.036208,-118.254461,0
4620659,34.101529,-118.327857,2
4623114,34.099265,-118.328365,2
4623494,34.035923,-118.25469,0
4624207,34.063376,-118.240818,0
4624957,34.044472,-118.2461,0
4625589,34.100936,-118.323812,2
4626741,34.061242,-118.238756,0
4627290,33.982156,-118.461532,3
4628177,34.100375,-118.326798,2
4631639,34.0415,-118.26016,0
4632748,33.994672,-118.480323,3
4633298,34.098567,-118.323664,2
4633694,34.033427,-118.250246,0
4634784,34.0368,-118.255495,0
4635854,34.102344,-118.326568,2
4637535,33.989035,-118.471974,3
4638050,34.05903,-118.239229,0
4638593,34.039149,-118.264699,0
4640832,34.037214,-118.256503,0
4641443,34.037168,-118.25654,0
4642028,34.046014,-118.245008,0
4643354,34.046405,-118.242897,0
4644539,34.098782,-118.333722,2
4644722,34.09971,-118.326183,2
4644761,34.1024,-118.331113,2
4645326,34.102904,-118.326569,2
4646656,34.097103,-118.32585,2
4647401,34.033507,-118.254952,0
4648534,34.036502,-118.257077,0
4649179,34.045615,-118.239453,0
4650158,34.093558,-118.325971,2
4650410,34.103973,-118.327806,2
4650947,34.03773,-118.250926,0
4652916,34.039253,-118.261812,0
4654118,34.036769,-118.256862,0
4654819,34.039498,-118.263779,0
4655718,34.061562,-118.447785,1
4656651,34.037763,-118.266662,0
4657480,34.037285,-118.256616,0
4657859,34.03666,-118.25695,0
4658445,34.035377,-118.255131,0
4659066,34.059415,-118.445103,1
4661740,34.103035,-118.326571,2
4663278,34.037057,-118.25663,0
4664623,34.039238,-118.262033,0
4665396,34.058259,-118.241904,0
4665765,34.037395,-118.256527,0
4666178,34.091609,-118.326167,2
4666607,34.039528,-118.254157,0
4667700,34.033602,-118.25505,0
4668737,34.039093,-118.25242,0
4669830,34.063736,-118.447424,1
4670106,34.037215,-118.256673,0
4671182,33.981472,-118.462604,3
4671473,33.981624,-118.462369,3
4671752,34.042665,-118.253919,0
4672435,34.057954,-118.251965,0
4673200,33.981708,-118.462238,3
4673457,34.097904,-118.323233,2
4673874,34.058635,-118.251203,0
4674706,34.045614,-118.257433,0
4676443,34.044988,-118.240118,0
4676721,34.038393,-118.251654,0
4677538,33.987339,-118.47271,3
4677637,34.063812,-118.238914,0
4679023,33.981843,-118.46247,3
4679534,34.103757,-118.327825,2
4679810,34.036706,-118.253888,0
4680453,34.032159,-118.252456,0
4683214,33.982343,-118.461688,3
4683897,34.102955,-118.328257,2
4684234,34.044992,-118.262361,0
4685209,34.057192,-118.253891,0
4685942,34.03716,-118.258597,0
4686583,34.060376,-118.240871,0
4686729,34.099128,-118.332536,2
4687046,34.04505,-118.239754,0
4687643,34.03925,-118.254376,0
4688695,33.981268,-118.462929,3
4689114,33.989651,-118.472155,3
4689710,34.096609,-118.330207,2
4690030,34.036808,-118.253806,0
4691028,34.038512,-118.266405,0
4691603,34.061973,-118.237441,0
4711361,34.043932,-118.261854,0
4712163,34.098114,-118.324389,2
4712717,34.097906,-118.32299,2
4713390,34.101083,-118.322252,2
4714086,34.036584,-118.254386,0
4714254,34.038822,-118.256894,0
4715275,34.041384,-118.260521,0
4715590,34.094637,-118.326524,2
4715986,34.061842,-118.241363,0
4717935,34.043091,-118.250762,0
4720400,34.061108,-118.441613,1
4720931,34.041213,-118.246376,0
4722862,34.099122,-118.322236,2
4723710,34.038989,-118.250235,0
4725714,34.047164,-118.239306,0
4726642,34.10176,-118.343401,2
4727548,34.037564,-118.257723,0
4728191,34.100949,-118.322251,2
4728771,34.097884,-118.334585,2
4730454,34.046093,-118.243527,0
4731383,34.102274,-118.328086,2
4731493,34.037517,-118.254732,0
4732023,34.035937,-118.253388,0
4732626,34.096519,-118.331092,2
4732992,34.06157,-118.240023,0
4734843,34.038026,-118.255996,0
4735394,34.046834,-118.25346,0
4738808,34.041103,-118.257091,0
4739957,33.987388,-118.472631,3
4739994,34.063317,-118.237713,0
4741313,34.105034,-118.330999,2
4742323,34.042004,-118.24968,0
4743146,34.042565,-118.254012,0
4743773,34.099189,-118.328407,2
4744123,34.045764,-118.241793,0
4744709,34.064648,-118.239126,0
4745451,34.047607,-118.246693,0
4746201,34.037621,-118.257673,0
4746854,34.104096,-118.330991,2
4747471,34.103167,-118.331119,2
4748704,34.062329,-118.236623,0
4749263,34.062823,-118.240883,0
4750009,34.042088,-118.258134,0
4751213,34.039244,-118.249939,0
4752301,34.100823,-118.32824,2
4753732,34.100889,-118.328241,2
4754844,34.096793,-118.330931,2
4755141,34.036015,-118.253507,0
4756514,34.042139,-118.261297,0
4757608,33.996321,-118.477456,3
4763716,34.100327,-118.328074,2
4765251,34.101627,-118.343647,2
4766185,34.031322,-118.250812,0
4767202,34.10366,-118.329698,2
4767683,34.097118,-118.326372,2
4769023,33.984668,-118.470774,3
4769707,34.102478,-118.328252,2
4770061,34.045425,-118.257409,0
4770753,34.097053,-118.322207,2
4771129,34.103716,-118.32972,2
4771500,34.104087,-118.32864,2
4771781,34.097945,-118.318779,2
4773716,34.101037,-118.32808,2
4775030,34.102216,-118.33098,2
4775650,34.100754,-118.322249,2
4776226,34.033187,-118.252433,0
4777317,34.101626,-118.343952,2
4778183,34.061122,-118.240443,0
4779378,34.040727,-118.252361,0
4779914,34.101626,-118.343862,2
4780724,34.101627,-118.343796,2
4781554,34.097887,-118.33269,2
4782767,34.104652,-118.329913,2
4783306,34.063335,-118.240626,0
4784385,34.057297,-118.254472,0
4784975,34.093313,-118.326518,2
4785223,34.061601,-118.241501,0
4785562,34.037389,-118.261826,0
4786110,33.982872,-118.461233,3
4786791,34.097041,-118.326778,2
4787181,34.039115,-118.260682,0
4787769,34.097394,-118.330934,2
4788232,34.094767,-118.326523,2
4788507,34.104718,-118.329948,2
4788979,34.04426,-118.246296,0
4789367,34.103957,-118.327654,2
4790020,34.067304,-118.235181,0
4790422,34.061808,-118.241396,0
4791057,34.042365,-118.257874,0
4791787,33.987842,-118.473444,3
4792045,34.059619,-118.238081,0
4793282,34.097871,-118.340976,2
4795524,33.98203,-118.461728,3
4795781,34.099455,-118.328445,2
4796315,34.041576,-118.248779,0
4796922,34.035311,-118.255183,0
4797199,34.100446,-118.326572,2
4801044,34.098625,-118.331107,2
4801523,34.099252,-118.32656,2
4805623,34.045443,-118.244694,0
4806077,34.047419,-118.242887,0
4806558,34.057254,-118.254406,0
4807494,34.040535,-118.264031,0
4808034,34.06132,-118.23711,0
4808614,34.060357,-118.237578,0
4809341,34.045117,-118.261947,0
4810061,34.043371,-118.253245,0
4810743,34.044861,-118.258988,0
4811653,34.057067,-118.253702,0
4812516,33.981346,-118.462806,3
4812921,34.097559,-118.330361,2
4813665,34.097925,-118.3219,2
4814002,33.980079,-118.464424,3
4814542,34.099311,-118.336255,2
4815855,34.043588,-118.257859,0
4817082,34.061392,-118.237076,0
4817610,34.100392,-118.344232,2
4818461,34.067657,-118.234738,0
4818783,34.038543,-118.262956,0
4819230,34.037958,-118.257594,0
4820345,34.103356,-118.328259,2
4820802,34.052361,-118.25003,0
4821814,34.097926,-118.321734,2
4822099,34.043115,-118.258656,0
4822966,34.058659,-118.239241,0
4823552,33.987808,-118.473497,3
4823785,33.989679,-118.472486,3
4824419,34.098348,-118.337619,2
4825651,34.102574,-118.32809,2
4825945,34.093931,-118.326762,2
4826502,34.039446,-118.263831,0
4827027,34.103546,-118.32826,2
4827426,34.049562,-118.257834,0
4827976,34.062005,-118.241297,0
4828183,34.037239,-118.253375,0
4829217,34.038348,-118.261378,0
4829902,34.04703,-118.262139,0
4830738,33.979941,-118.464237,3
4831316,34.099576,-118.328382,2
4831780,34.09389,-118.326519,2
4832250,34.044359,-118.246204,0
4832449,34.059616,-118.445025,1
4835392,34.097531,-118.32366,2
4835804,33.981388,-118.462736,3
4836241,34.102632,-118.330982,2
4836820,34.046483,-118.242875,0
4837413,34.041304,-118.260343,0
4837915,34.038651,-118.259718,0
4839579,34.059545,-118.251685,0
4842439,34.042845,-118.251103,0
4843066,33.982109,-118.461604,3
4843679,34.032793,-118.251652,0
4844548,34.051176,-118.258363,0
4845225,34.060796,-118.238195,0
4845469,34.039118,-118.254559,0
4846576,34.033029,-118.252124,0
4847590,34.097002,-118.330932,2
4847892,34.099726,-118.327971,2
4849242,34.034832,-118.255571,0
4849909,34.038772,-118.262715,0
4849950,34.04093,-118.246676,0
4850498,34.063385,-118.442596,1
4850957,34.063705,-118.448632,1
4851966,34.103207,-118.330987,2
4852733,34.04183,-118.25895,0
4855383,33.981899,-118.461935,3
4855734,34.040575,-118.260565,0
4856136,34.103746,-118.327705,2
4856482,34.036709,-118.259925,0
4857422,34.049604,-118.257794,0
4858168,34.061954,-118.241322,0
4858461,34.102744,-118.331116,2
4859124,34.037693,-118.266707,0
4860529,34.094689,-118.326524,2
4860851,34.040641,-118.259493,0
4862096,34.041486,-118.25284,0
4862889,34.061261,-118.238122,0
4864271,34.101967,-118.328249,2
4864744,34.096552,-118.33093,2
4865011,34.099406,-118.32847,2
4865503,34.100027,-118.332404,2
4865992,34.047526,-118.243107,0
4866346,34.037233,-118.25201,0
4867715,34.099585,-118.326791,2
4870333,34.038188,-118.261529,0
4870595,34.099177,-118.344595,2
4871217,34.035996,-118.259942,0
4872623,34.038735,-118.266042,0
4873458,34.040974,-118.26242,0
4873527,34.037307,-118.259723,0
4873873,34.103919,-118.327307,2
4874532,34.052299,-118.248374,0
4875112,34.038169,-118.262895,0
4875639,34.098095,-118.327466,2
4876753,33.980194,-118.462887,3
4876954,34.052526,-118.249872,0
4878222,34.035477,-118.255965,0
4878771,34.058014,-118.242144,0
4878964,34.046469,-118.241159,0
4879832,34.046965,-118.23933,0
4880626,34.060368,-118.237735,0
4882350,33.988009,-118.473198,3
4882602,34.100883,-118.325122,2
4882659,34.038824,-118.251702,0
4882945,34.040621,-118.254401,0
4883806,34.04361,-118.251066,0
4884441,34.097933,-118.320753,2
4884752,34.062154,-118.236708,0
4885371,33.987273,-118.472816,3
4885388,34.038828,-118.248596,0
4886156,34.045508,-118.257534,0
4886351,34.040333,-118.247303,0
4886953,34.04401,-118.255202,0
4887689,33.994742,-118.480217,3
4888367,34.038883,-118.248536,0
4889184,34.057777,-118.254813,0
4889315,34.039608,-118.247775,0
4889738,34.040101,-118.247258,0
4890399,34.042725,-118.256542,0
4890886,34.04413,-118.25539,0
4891651,34.04014,-118.247217,0
4892367,34.093014,-118.326757,2
4892926,34.044662,-118.256224,0
4893637,34.0414,-118.260254,0
4894336,33.987891,-118.473372,3
4894514,34.101457,-118.336767,2
4895177,34.042881,-118.251053,0
4895822,34.039673,-118.251762,0
4895841,34.046975,-118.249903,0
4896050,34.043118,-118.257411,0
4898372,34.095325,-118.326283,2
4898686,34.097303,-118.338774,2
4901632,34.060102,-118.247738,0
4902031,34.039999,-118.247364,0
4902988,34.044159,-118.255435,0
4903655,34.045557,-118.245457,0
4904228,34.051192,-118.2556,0
4905848,34.097933,-118.320818,2
4906166,33.981576,-118.462441,3
4906443,34.098679,-118.331107,2
4907046,34.045243,-118.251516,0
4907079,34.0612,-118.237169,0
4907565,34.041962,-118.249727,0
4908938,34.06026,-118.445021,1
4908969,34.101748,-118.323053,2
4909896,33.987929,-118.473316,3
4910040,34.061632,-118.241485,0
4911910,34.04094,-118.262448,0
4911961,34.042467,-118.254104,0
4912379,34.045048,-118.262308,0
4913298,34.099529,-118.325261,2
4913639,34.039902,-118.247467,0
4914189,34.040536,-118.248184,0
4916165,34.099069,-118.328646,2
4916619,34.039942,-118.247424,0
4917636,34.062572,-118.236505,0
4918565,34.060971,-118.237279,0
4919168,34.06085,-118.237338,0
4919759,34.031494,-118.250215,0
4920238,34.042833,-118.247793,0
4920595,34.094816,-118.326522,2
4920973,34.097922,-118.321485,2
4921344,34.099288,-118.328532,2
4921738,34.058645,-118.239416,0
4922252,33.980308,-118.462701,3
4922936,34.036655,-118.254505,0
4923314,34.050607,-118.260858,0
4923700,34.034539,-118.252833,0
4924133,34.045463,-118.244755,0
4924800,34.040044,-118.247317,0
4925511,34.101747,-118.323274,2
4926945,34.042253,-118.248358,0
4927419,34.031603,-118.250137,0
4927695,34.037309,-118.266954,0
4928065,34.047112,-118.248033,0
4930177,34.06053,-118.240046,0
4930827,34.046269,-118.246522,0
4931343,33.989186,-118.471788,3
4931425,34.036715,-118.255392,0
4932806,34.045294,-118.239476,0
4933678,34.060198,-118.237816,0
4935013,34.036598,-118.257725,0
4936738,34.044936,-118.259945,0
4937733,33.988332,-118.472186,3
4937768,34.06092,-118.237303,0
4939080,34.038721,-118.25531,0
4939506,34.038452,-118.260801,0
4940015,34.045596,-118.245594,0
4940268,34.103457,-118.329655,2
4940731,34.037938,-118.255934,0
4942284,34.041107,-118.260527,0
4942522,34.042044,-118.259905,0
4942607,34.098137,-118.320315,2
4942693,34.046934,-118.249941,0
4942952,34.043195,-118.247281,0
4943800,34.03479,-118.256942,0
4944623,34.053237,-118.245126,0
4945662,33.996349,-118.477402,3
4946162,34.041857,-118.261593,0
4947281,33.987191,-118.472948,3
4947332,33.987257,-118.472842,3
4947356,33.987175,-118.472975,3
4947383,33.987372,-118.472657,3
4947450,34.038399,-118.250914,0
4951324,34.061688,-118.241457,0
4951531,34.104326,-118.329749,2
4951854,34.037054,-118.253573,0
4952955,34.045492,-118.260823,0
4955640,34.036633,-118.257142,0
4956957,34.034849,-118.257614,0
4957916,34.032275,-118.250207,0
4959072,34.035815,-118.254605,0
4959673,34.059714,-118.238725,0
4960685,33.988466,-118.470926,3
4960726,34.097402,-118.32366,2
4961242,33.98859,-118.471597,3
4961703,33.98729,-118.472789,3
4961730,34.042966,-118.250937,0
4962641,33.987321,-118.472745,3
4963941,34.101545,-118.323309,2
4965385,34.104087,-118.328761,2
4965592,34.036797,-118.254481,0
4966660,34.103872,-118.328931,2
